A retail sales dataset adapted from UCL (https://archive.ics.uci.edu/dataset/352/online+retail),,,,,,,
"#InvoiceNo: a 6-digit integral number uniquely assigned to each transaction. If this code starts with letter 'c', it indicates a cancellation",,,,,,,
#StockCode: a 5-digit integral number uniquely assigned to each distinct product,,,,,,,
#Description: product name,,,,,,,
#Quantity: the quantities of each product (item) per transaction,,,,,,,
#InvoiceDate: the day and time when each transaction was generated,,,,,,,
#UnitPrice: product price per unit,,,,,,,
#CustomerID: a 5-digit integral number uniquely assigned to each customer,,,,,,,
#Country: the name of the country where each customer resides,,,,,,,
,,,,,,,
InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
577057,23581,JUMBO BAG PAISLEY PARK,1,11/17/11 14:26,2.08,12748,United Kingdom
577057,22386,JUMBO BAG PINK POLKADOT,1,11/17/11 14:26,2.08,12748,United Kingdom
577057,21930,JUMBO STORAGE BAG SKULLS,1,11/17/11 14:26,2.08,12748,United Kingdom
577057,23344,JUMBO BAG 50'S CHRISTMAS ,1,11/17/11 14:26,2.08,12748,United Kingdom
577057,22382,LUNCH BAG SPACEBOY DESIGN ,1,11/17/11 14:26,1.65,12748,United Kingdom
577057,20727,LUNCH BAG  BLACK SKULL.,3,11/17/11 14:26,1.65,12748,United Kingdom
577057,82583,HOT BATHS METAL SIGN,1,11/17/11 14:26,2.1,12748,United Kingdom
577057,20619,TROPICAL PASSPORT COVER ,1,11/17/11 14:26,2.1,12748,United Kingdom
577057,21739,COSY SLIPPER SHOES SMALL GREEN,1,11/17/11 14:26,2.95,12748,United Kingdom
577057,21896,POTTING SHED TWINE,1,11/17/11 14:26,2.1,12748,United Kingdom
577057,22825,DECORATIVE PLANT POT WITH FRIEZE,1,11/17/11 14:26,7.95,12748,United Kingdom
577057,22633,HAND WARMER UNION JACK,1,11/17/11 14:26,2.1,12748,United Kingdom
577057,23439,HAND WARMER RED LOVE HEART,1,11/17/11 14:26,2.1,12748,United Kingdom
577057,23433,HANGING QUILTED PATCHWORK APPLES,1,11/17/11 14:26,0.83,12748,United Kingdom
577057,85032C,CURIOUS IMAGES GIFT WRAP SET,2,11/17/11 14:26,0.65,12748,United Kingdom
577057,23282,FOLDING BUTTERFLY MIRROR IVORY ,1,11/17/11 14:26,0.83,12748,United Kingdom
577057,22572,ROCKING HORSE GREEN CHRISTMAS ,1,11/17/11 14:26,0.85,12748,United Kingdom
577057,85034C,3 ROSE MORRIS BOXED CANDLES,1,11/17/11 14:26,1.25,12748,United Kingdom
577057,23290,SPACEBOY CHILDRENS BOWL,1,11/17/11 14:26,1.25,12748,United Kingdom
577057,21723,ALPHABET HEARTS STICKER SHEET,1,11/17/11 14:26,0.85,12748,United Kingdom
577057,21724,PANDA AND BUNNIES STICKER SHEET,2,11/17/11 14:26,0.85,12748,United Kingdom
577057,23395,BELLE JARDINIERE CUSHION COVER,1,11/17/11 14:26,3.75,12748,United Kingdom
577057,23396,LE JARDIN BOTANIQUE CUSHION COVER,1,11/17/11 14:26,3.75,12748,United Kingdom
577059,22941,CHRISTMAS LIGHTS 10 REINDEER,2,11/17/11 14:30,8.5,13704,United Kingdom
577059,23352,ROLL WRAP 50'S RED CHRISTMAS ,12,11/17/11 14:30,1.25,13704,United Kingdom
577059,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,4,11/17/11 14:30,12.75,13704,United Kingdom
577059,22624,IVORY KITCHEN SCALES,2,11/17/11 14:30,8.5,13704,United Kingdom
577059,22625,RED KITCHEN SCALES,2,11/17/11 14:30,8.5,13704,United Kingdom
577059,22138,BAKING SET 9 PIECE RETROSPOT ,3,11/17/11 14:30,4.95,13704,United Kingdom
577059,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,11/17/11 14:30,0.29,13704,United Kingdom
577059,23313,VINTAGE CHRISTMAS BUNTING,5,11/17/11 14:30,4.95,13704,United Kingdom
577059,23311,VINTAGE CHRISTMAS STOCKING ,6,11/17/11 14:30,2.55,13704,United Kingdom
577059,22621,TRADITIONAL KNITTING NANCY,12,11/17/11 14:30,1.65,13704,United Kingdom
577059,22960,JAM MAKING SET WITH JARS,6,11/17/11 14:30,4.25,13704,United Kingdom
577059,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,11/17/11 14:30,0.55,13704,United Kingdom
577060,22478,BIRDHOUSE GARDEN MARKER ,20,11/17/11 14:36,1.25,14397,United Kingdom
577060,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,36,11/17/11 14:36,1.25,14397,United Kingdom
577060,22178,VICTORIAN GLASS HANGING T-LIGHT,24,11/17/11 14:36,1.95,14397,United Kingdom
577060,84946,ANTIQUE SILVER T-LIGHT GLASS,12,11/17/11 14:36,1.25,14397,United Kingdom
577061,23569,TRADTIONAL ALPHABET STAMP SET,4,11/17/11 14:40,4.95,14911,EIRE
577061,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,11/17/11 14:40,1.25,14911,EIRE
577061,21914,BLUE HARMONICA IN BOX ,12,11/17/11 14:40,1.25,14911,EIRE
577061,22550,HOLIDAY FUN LUDO,4,11/17/11 14:40,3.75,14911,EIRE
577061,22745,POPPY'S PLAYHOUSE BEDROOM ,6,11/17/11 14:40,2.1,14911,EIRE
577061,22748,POPPY'S PLAYHOUSE KITCHEN,6,11/17/11 14:40,2.1,14911,EIRE
577061,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6,11/17/11 14:40,2.1,14911,EIRE
577061,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,4,11/17/11 14:40,3.75,14911,EIRE
577061,23374,RED SPOT PAPER GIFT BAG,10,11/17/11 14:40,0.82,14911,EIRE
577061,23470,CARD HOLDER LOVE BIRD LARGE ,2,11/17/11 14:40,6.25,14911,EIRE
577061,23469,CARD HOLDER LOVE BIRD SMALL,6,11/17/11 14:40,4.15,14911,EIRE
577061,23473,WOODLAND SMALL RED FELT HEART,12,11/17/11 14:40,0.83,14911,EIRE
577061,23480,MINI LIGHTS WOODLAND MUSHROOMS,4,11/17/11 14:40,3.75,14911,EIRE
577061,23486,ANTIQUE HEART SHELF UNIT,4,11/17/11 14:40,16.65,14911,EIRE
577061,23492,VINTAGE JINGLE BELLS WREATH,2,11/17/11 14:40,8.25,14911,EIRE
577061,23542,WALL ART 70'S ALPHABET ,4,11/17/11 14:40,8.25,14911,EIRE
577061,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,11/17/11 14:40,2.89,14911,EIRE
577061,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,10,11/17/11 14:40,0.79,14911,EIRE
577061,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,10,11/17/11 14:40,1.65,14911,EIRE
577061,22737,RIBBON REEL CHRISTMAS PRESENT ,10,11/17/11 14:40,1.65,14911,EIRE
577061,22959,WRAP CHRISTMAS VILLAGE,25,11/17/11 14:40,0.42,14911,EIRE
577061,23320,GIANT 50'S CHRISTMAS CRACKER,12,11/17/11 14:40,2.89,14911,EIRE
577061,23319,BOX OF 6 MINI 50'S CRACKERS,6,11/17/11 14:40,2.49,14911,EIRE
577061,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,24,11/17/11 14:40,0.79,14911,EIRE
577061,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,6,11/17/11 14:40,3.25,14911,EIRE
577061,22141,CHRISTMAS CRAFT TREE TOP ANGEL,6,11/17/11 14:40,2.1,14911,EIRE
577061,22940,FELTCRAFT CHRISTMAS FAIRY,4,11/17/11 14:40,4.25,14911,EIRE
577061,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,11/17/11 14:40,0.55,14911,EIRE
577061,35970,ZINC FOLKART SLEIGH BELLS,12,11/17/11 14:40,1.69,14911,EIRE
577061,20668,DISCO BALL CHRISTMAS DECORATION,24,11/17/11 14:40,0.12,14911,EIRE
577061,23311,VINTAGE CHRISTMAS STOCKING ,6,11/17/11 14:40,2.55,14911,EIRE
577061,85066,CREAM SWEETHEART MINI CHEST,2,11/17/11 14:40,12.75,14911,EIRE
577061,20961,STRAWBERRY BATH SPONGE ,10,11/17/11 14:40,1.25,14911,EIRE
577061,20963,APPLE BATH SPONGE,10,11/17/11 14:40,1.25,14911,EIRE
577061,21485,RETROSPOT HEART HOT WATER BOTTLE,3,11/17/11 14:40,4.95,14911,EIRE
577061,22111,SCOTTIE DOG HOT WATER BOTTLE,3,11/17/11 14:40,4.95,14911,EIRE
577061,22110,BIRD HOUSE HOT WATER BOTTLE,6,11/17/11 14:40,2.55,14911,EIRE
577061,21484,CHICK GREY HOT WATER BOTTLE,4,11/17/11 14:40,4.25,14911,EIRE
577061,23084,RABBIT NIGHT LIGHT,12,11/17/11 14:40,2.08,14911,EIRE
577061,23083,SET 6 PAPER TABLE LANTERN STARS ,12,11/17/11 14:40,3.75,14911,EIRE
577061,23109,PACK OF SIX LED TEA LIGHTS,6,11/17/11 14:40,2.89,14911,EIRE
577061,20761,BLUE PAISLEY SKETCHBOOK,4,11/17/11 14:40,3.75,14911,EIRE
577061,20764,ABSTRACT CIRCLES SKETCHBOOK ,4,11/17/11 14:40,3.75,14911,EIRE
577061,21733,RED HANGING HEART T-LIGHT HOLDER,12,11/17/11 14:40,2.95,14911,EIRE
577061,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/17/11 14:40,2.95,14911,EIRE
577062,21382,SET/4 SPRING FLOWER DECORATION,12,11/17/11 14:40,0.75,18221,United Kingdom
577062,22091,EMPIRE TISSUE BOX,36,11/17/11 14:40,0.39,18221,United Kingdom
577062,22092,BLUE PAISLEY TISSUE BOX,36,11/17/11 14:40,0.39,18221,United Kingdom
577062,22093,MOTORING TISSUE BOX,36,11/17/11 14:40,0.39,18221,United Kingdom
577062,22115,METAL SIGN EMPIRE TEA,12,11/17/11 14:40,0.79,18221,United Kingdom
577062,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",8,11/17/11 14:40,1.25,18221,United Kingdom
577062,82613D,METAL SIGN CUPCAKE SINGLE HOOK,8,11/17/11 14:40,1.25,18221,United Kingdom
577062,22423,REGENCY CAKESTAND 3 TIER,1,11/17/11 14:40,12.75,18221,United Kingdom
577062,84988,SET OF 72 PINK HEART PAPER DOILIES,24,11/17/11 14:40,1.45,18221,United Kingdom
577062,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,11/17/11 14:40,1.45,18221,United Kingdom
577062,84987,SET OF 36 TEATIME PAPER DOILIES,12,11/17/11 14:40,1.45,18221,United Kingdom
577063,22091,EMPIRE TISSUE BOX,72,11/17/11 14:41,0.39,17183,United Kingdom
577063,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,48,11/17/11 14:41,3.75,17183,United Kingdom
577063,22111,SCOTTIE DOG HOT WATER BOTTLE,6,11/17/11 14:41,4.95,17183,United Kingdom
577063,22114,HOT WATER BOTTLE TEA AND SYMPATHY,24,11/17/11 14:41,3.75,17183,United Kingdom
577063,22112,CHOCOLATE HOT WATER BOTTLE,9,11/17/11 14:41,4.95,17183,United Kingdom
577063,22866,HAND WARMER SCOTTY DOG DESIGN,12,11/17/11 14:41,2.1,17183,United Kingdom
577063,22633,HAND WARMER UNION JACK,24,11/17/11 14:41,2.1,17183,United Kingdom
577064,22998,TRAVEL CARD WALLET KEEP CALM,480,11/17/11 14:43,0.36,16656,United Kingdom
577064,23428,IVORY RETRO KITCHEN WALL CLOCK,10,11/17/11 14:43,7.05,16656,United Kingdom
577064,21704,BAG 250g SWIRLY MARBLES,72,11/17/11 14:43,0.72,16656,United Kingdom
577065,21485,RETROSPOT HEART HOT WATER BOTTLE,3,11/17/11 14:46,4.95,13890,United Kingdom
577065,22335,HEART DECORATION PAINTED ZINC ,24,11/17/11 14:46,0.65,13890,United Kingdom
577065,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2,11/17/11 14:46,7.95,13890,United Kingdom
577065,23404,HOME SWEET HOME BLACKBOARD,6,11/17/11 14:46,4.95,13890,United Kingdom
577065,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,11/17/11 14:46,4.95,13890,United Kingdom
577065,23393,HOME SWEET HOME CUSHION COVER ,4,11/17/11 14:46,3.75,13890,United Kingdom
577065,46000S,POLYESTER FILLER PAD 40x40cm,4,11/17/11 14:46,1.45,13890,United Kingdom
577065,23355,HOT WATER BOTTLE KEEP CALM,4,11/17/11 14:46,4.95,13890,United Kingdom
577067,22598,CHRISTMAS MUSICAL ZINC TREE,72,11/17/11 14:49,0.29,12704,Finland
577067,22597,MUSICAL ZINC HEART DECORATION ,72,11/17/11 14:49,0.29,12704,Finland
577067,23084,RABBIT NIGHT LIGHT,24,11/17/11 14:49,1.79,12704,Finland
577067,POST,POSTAGE,2,11/17/11 14:49,40,12704,Finland
C577066,M,Manual,-30,11/17/11 14:49,1,15563,United Kingdom
577068,M,Manual,30,11/17/11 14:50,0.3,15563,United Kingdom
577069,90030B,RED KUKUI COCONUT SEED NECKLACE,6,11/17/11 14:51,1,12704,Finland
577069,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,11/17/11 14:51,3.29,12704,Finland
577069,85066,CREAM SWEETHEART MINI CHEST,2,11/17/11 14:51,12.75,12704,Finland
577069,22761,CHEST 7 DRAWER MA CAMPAGNE,1,11/17/11 14:51,24.95,12704,Finland
C577070,POST,POSTAGE,-1,11/17/11 14:54,40,12704,Finland
577071,79321,CHILLI LIGHTS,2,11/17/11 14:56,5.75,13969,United Kingdom
577071,22340,NOEL GARLAND PAINTED ZINC ,4,11/17/11 14:56,0.39,13969,United Kingdom
577071,21811,HANGING HEART WITH BELL,6,11/17/11 14:56,0.39,13969,United Kingdom
577071,21810,CHRISTMAS HANGING STAR WITH BELL,20,11/17/11 14:56,0.39,13969,United Kingdom
577071,22339,CHRISTMAS TREE PAINTED ZINC ,8,11/17/11 14:56,0.19,13969,United Kingdom
577071,22338,STAR DECORATION PAINTED ZINC ,5,11/17/11 14:56,0.19,13969,United Kingdom
577071,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,12,11/17/11 14:56,0.29,13969,United Kingdom
577071,23480,MINI LIGHTS WOODLAND MUSHROOMS,2,11/17/11 14:56,3.75,13969,United Kingdom
577071,22141,CHRISTMAS CRAFT TREE TOP ANGEL,6,11/17/11 14:56,2.1,13969,United Kingdom
577071,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,5,11/17/11 14:56,1.65,13969,United Kingdom
577071,23267,SET OF 4 SANTA PLACE SETTINGS,2,11/17/11 14:56,1.25,13969,United Kingdom
577071,22941,CHRISTMAS LIGHTS 10 REINDEER,2,11/17/11 14:56,8.5,13969,United Kingdom
577071,23082,SET 6 PAPER TABLE LANTERN HEARTS ,4,11/17/11 14:56,3.75,13969,United Kingdom
577071,21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,1,11/17/11 14:56,2.95,13969,United Kingdom
577071,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,11/17/11 14:56,2.08,13969,United Kingdom
577071,23344,JUMBO BAG 50'S CHRISTMAS ,10,11/17/11 14:56,2.08,13969,United Kingdom
577071,23247,BISCUIT TIN 50'S CHRISTMAS,18,11/17/11 14:56,2.89,13969,United Kingdom
577071,23234,BISCUIT TIN VINTAGE CHRISTMAS,6,11/17/11 14:56,2.89,13969,United Kingdom
577071,23569,TRADTIONAL ALPHABET STAMP SET,4,11/17/11 14:56,4.95,13969,United Kingdom
577071,22187,GREEN CHRISTMAS TREE CARD HOLDER,5,11/17/11 14:56,1.95,13969,United Kingdom
577071,22942,CHRISTMAS LIGHTS 10 SANTAS ,2,11/17/11 14:56,8.5,13969,United Kingdom
577071,23084,RABBIT NIGHT LIGHT,6,11/17/11 14:56,2.08,13969,United Kingdom
577071,23313,VINTAGE CHRISTMAS BUNTING,17,11/17/11 14:56,4.95,13969,United Kingdom
577071,23049,RECYCLED ACAPULCO MAT RED,4,11/17/11 14:56,8.25,13969,United Kingdom
577071,23319,BOX OF 6 MINI 50'S CRACKERS,2,11/17/11 14:56,2.49,13969,United Kingdom
577071,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,11/17/11 14:56,0.79,13969,United Kingdom
577071,84879,ASSORTED COLOUR BIRD ORNAMENT,20,11/17/11 14:56,1.69,13969,United Kingdom
577071,23569,TRADTIONAL ALPHABET STAMP SET,1,11/17/11 14:56,4.95,13969,United Kingdom
577071,23570,TRADITIONAL PICK UP STICKS GAME ,2,11/17/11 14:56,1.25,13969,United Kingdom
577071,23298,SPOTTY BUNTING,50,11/17/11 14:56,4.15,13969,United Kingdom
577071,22327,ROUND SNACK BOXES SET OF 4 SKULLS,3,11/17/11 14:56,2.95,13969,United Kingdom
577071,35818P,"ACRYLIC JEWEL ICICLE, PINK",5,11/17/11 14:56,0.38,13969,United Kingdom
577071,35819B,"ACRYLIC HANGING JEWEL,BLUE",6,11/17/11 14:56,0.38,13969,United Kingdom
577071,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,5,11/17/11 14:56,2.95,13969,United Kingdom
577071,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,5,11/17/11 14:56,2.95,13969,United Kingdom
577071,22629,SPACEBOY LUNCH BOX ,7,11/17/11 14:56,1.95,13969,United Kingdom
577071,23241,TREASURE TIN GYMKHANA DESIGN,12,11/17/11 14:56,2.08,13969,United Kingdom
577071,23101,SILVER STARS TABLE DECORATION,3,11/17/11 14:56,0.83,13969,United Kingdom
577071,23100,SILVER BELLS TABLE DECORATION,3,11/17/11 14:56,1.25,13969,United Kingdom
577071,22697,GREEN REGENCY TEACUP AND SAUCER,2,11/17/11 14:56,2.95,13969,United Kingdom
577071,82582,AREA PATROLLED METAL SIGN,12,11/17/11 14:56,2.1,13969,United Kingdom
577071,23598,PAPER BUNTING VINTAGE PARTY,5,11/17/11 14:56,2.95,13969,United Kingdom
577078,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1,11/17/11 15:17,4.13,,United Kingdom
577078,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,3,11/17/11 15:17,3.29,,United Kingdom
577078,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,3,11/17/11 15:17,3.29,,United Kingdom
577078,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,3,11/17/11 15:17,4.96,,United Kingdom
577078,84375,SET OF 20 KIDS COOKIE CUTTERS,2,11/17/11 15:17,4.13,,United Kingdom
577078,84378,SET OF 3 HEART COOKIE CUTTERS,2,11/17/11 15:17,2.46,,United Kingdom
577078,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,11/17/11 15:17,2.46,,United Kingdom
577078,84429A,MEDIUM PINK BUDDHA HEAD ,1,11/17/11 15:17,5.79,,United Kingdom
577078,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,1,11/17/11 15:17,7.46,,United Kingdom
577078,84510A,SET OF 4 ENGLISH ROSE COASTERS,1,11/17/11 15:17,2.46,,United Kingdom
577078,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,1,11/17/11 15:17,1.46,,United Kingdom
577078,84559A,3D SHEET OF DOG STICKERS,1,11/17/11 15:17,1.63,,United Kingdom
577078,84568,GIRLS ALPHABET IRON ON PATCHES ,17,11/17/11 15:17,0.42,,United Kingdom
577078,84596F,SMALL MARSHMALLOWS PINK BOWL,2,11/17/11 15:17,0.83,,United Kingdom
577078,84596G,SMALL CHOCOLATES PINK BOWL,1,11/17/11 15:17,0.83,,United Kingdom
577078,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,1,11/17/11 15:17,2.46,,United Kingdom
577078,84832,ZINC WILLIE WINKIE  CANDLE STICK,1,11/17/11 15:17,1.63,,United Kingdom
577078,84912B,GREEN ROSE WASHBAG,1,11/17/11 15:17,3.29,,United Kingdom
577078,84923,PINK BUTTERFLY HANDBAG W BOBBLES,1,11/17/11 15:17,4.13,,United Kingdom
577078,84946,ANTIQUE SILVER T-LIGHT GLASS,13,11/17/11 15:17,2.46,,United Kingdom
577078,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,1,11/17/11 15:17,24.96,,United Kingdom
577078,84970S,HANGING HEART ZINC T-LIGHT HOLDER,1,11/17/11 15:17,2.08,,United Kingdom
577078,84978,HANGING HEART JAR T-LIGHT HOLDER,2,11/17/11 15:17,2.46,,United Kingdom
577078,85015,SET OF 12  VINTAGE POSTCARD SET,1,11/17/11 15:17,2.46,,United Kingdom
577078,85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,1,11/17/11 15:17,3.29,,United Kingdom
577078,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,1,11/17/11 15:17,1.63,,United Kingdom
577078,85049A,TRADITIONAL CHRISTMAS RIBBONS,2,11/17/11 15:17,2.46,,United Kingdom
577078,85066,CREAM SWEETHEART MINI CHEST,1,11/17/11 15:17,24.96,,United Kingdom
577078,85099B,JUMBO BAG RED RETROSPOT,6,11/17/11 15:17,4.13,,United Kingdom
577078,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,11/17/11 15:17,5.79,,United Kingdom
577078,85176,SEWING SUSAN 21 NEEDLE SET,2,11/17/11 15:17,1.63,,United Kingdom
577078,85179A,GREEN BITTY LIGHT CHAIN,2,11/17/11 15:17,2.46,,United Kingdom
577078,85179C,PINK BITTY LIGHT CHAIN,1,11/17/11 15:17,2.46,,United Kingdom
577078,85199S,SMALL HANGING IVORY/RED WOOD BIRD,7,11/17/11 15:17,0.83,,United Kingdom
577078,85231B,CINAMMON SET OF 9 T-LIGHTS,2,11/17/11 15:17,1.63,,United Kingdom
577078,90013A,MIDNIGHT BLUE VINTAGE EARRINGS,1,11/17/11 15:17,3.73,,United Kingdom
577078,90027D,GLASS BEAD HOOP EARRINGS AMETHYST,1,11/17/11 15:17,3.32,,United Kingdom
577078,90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,1,11/17/11 15:17,1.65,,United Kingdom
577078,90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,1,11/17/11 15:17,1.65,,United Kingdom
577078,90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,2,11/17/11 15:17,1.65,,United Kingdom
577078,90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,1,11/17/11 15:17,1.65,,United Kingdom
577078,90064A,WHITE VINTAGE CRYSTAL EARRINGS,1,11/17/11 15:17,4.15,,United Kingdom
577078,90082A,DIAMANTE BOW BROOCH GREEN COLOUR,1,11/17/11 15:17,6.65,,United Kingdom
577078,90101,WHITE FRANGIPANI NECKLACE,1,11/17/11 15:17,2.48,,United Kingdom
577078,90161B,ANT COPPER TURQ BOUDICCA BRACELET,1,11/17/11 15:17,4.98,,United Kingdom
577078,90181B,AMETHYST GLASS/SHELL/PEARL NECKLACE,1,11/17/11 15:17,9.15,,United Kingdom
577078,90200D,PINK SWEETHEART BRACELET,1,11/17/11 15:17,4.15,,United Kingdom
577078,90201D,GREEN ENAMEL FLOWER RING,1,11/17/11 15:17,2.9,,United Kingdom
577078,90205C,LARGE CRYSTAL DIAMANTE HAIRSLIDE,1,11/17/11 15:17,1.65,,United Kingdom
577078,90208,PAIR OF PINK FLOWER CLUSTER SLIDE,2,11/17/11 15:17,2.48,,United Kingdom
577078,DOT,DOTCOM POSTAGE,1,11/17/11 15:17,695.08,,United Kingdom
577078,15036,ASSORTED COLOURS SILK FAN,1,11/17/11 15:17,1.63,,United Kingdom
577078,15056P,EDWARDIAN PARASOL PINK,1,11/17/11 15:17,12.46,,United Kingdom
577078,16048,TEATIME ROUND PENCIL SHARPENER ,1,11/17/11 15:17,0.83,,United Kingdom
577078,16168M,FUNKY MONKEY GIFT BAG MEDIUM,3,11/17/11 15:17,0.83,,United Kingdom
577078,16237,SLEEPING CAT ERASERS,1,11/17/11 15:17,0.42,,United Kingdom
577078,17012C,ORIGAMI LAVENDER INCENSE/CANDL SET ,1,11/17/11 15:17,2.46,,United Kingdom
577078,20661,BLUE POLKADOT PURSE ,1,11/17/11 15:17,5.79,,United Kingdom
577078,20682,RED RETROSPOT CHILDRENS UMBRELLA,1,11/17/11 15:17,6.63,,United Kingdom
577078,20711,JUMBO BAG TOYS ,4,11/17/11 15:17,4.13,,United Kingdom
577078,20712,JUMBO BAG WOODLAND ANIMALS,2,11/17/11 15:17,4.13,,United Kingdom
577078,20719,WOODLAND CHARLOTTE BAG,3,11/17/11 15:17,1.63,,United Kingdom
577078,20723,STRAWBERRY CHARLOTTE BAG,16,11/17/11 15:17,1.63,,United Kingdom
577078,20724,RED RETROSPOT CHARLOTTE BAG,11,11/17/11 15:17,1.63,,United Kingdom
577078,20725,LUNCH BAG RED RETROSPOT,2,11/17/11 15:17,4.13,,United Kingdom
577078,20727,LUNCH BAG  BLACK SKULL.,1,11/17/11 15:17,4.13,,United Kingdom
577078,20728,LUNCH BAG CARS BLUE,2,11/17/11 15:17,4.13,,United Kingdom
577078,20733,GOLD MINI TAPE MEASURE ,1,11/17/11 15:17,0.83,,United Kingdom
577078,20771,CHRYSANTHEMUM  JOURNAL,1,11/17/11 15:17,4.96,,United Kingdom
577078,20775,DAISY NOTEBOOK ,2,11/17/11 15:17,1.63,,United Kingdom
577078,20777,CHRYSANTHEMUM NOTEBOOK,1,11/17/11 15:17,1.63,,United Kingdom
577078,20828,GLITTER BUTTERFLY CLIPS,1,11/17/11 15:17,4.96,,United Kingdom
577078,20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,1,11/17/11 15:17,4.96,,United Kingdom
577078,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,2,11/17/11 15:17,2.46,,United Kingdom
577078,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1,11/17/11 15:17,7.46,,United Kingdom
577078,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,1,11/17/11 15:17,7.46,,United Kingdom
577078,20973,12 PENCIL SMALL TUBE WOODLAND,3,11/17/11 15:17,1.25,,United Kingdom
577078,20979,36 PENCILS TUBE RED RETROSPOT,1,11/17/11 15:17,2.46,,United Kingdom
577078,20983,12 PENCILS TALL TUBE RED RETROSPOT,1,11/17/11 15:17,1.63,,United Kingdom
577078,20985,HEART CALCULATOR,1,11/17/11 15:17,2.46,,United Kingdom
577078,21000,ROSE DU SUD COSMETICS BAG,1,11/17/11 15:17,3.29,,United Kingdom
577078,21014,SWISS CHALET TREE DECORATION ,2,11/17/11 15:17,0.83,,United Kingdom
577078,21015,DARK BIRD HOUSE TREE DECORATION,2,11/17/11 15:17,0.83,,United Kingdom
577078,21025,SPACE FROG,1,11/17/11 15:17,2.46,,United Kingdom
577078,21026,SPACE OWL,1,11/17/11 15:17,2.46,,United Kingdom
577078,21064,BOOM BOX SPEAKER BOYS,1,11/17/11 15:17,4.13,,United Kingdom
577078,21065,BOOM BOX SPEAKER GIRLS,2,11/17/11 15:17,4.13,,United Kingdom
577078,21070,VINTAGE BILLBOARD MUG ,1,11/17/11 15:17,2.46,,United Kingdom
577078,21098,CHRISTMAS TOILET ROLL,6,11/17/11 15:17,2.46,,United Kingdom
577078,21107,CREAM SLICE FLANNEL PINK SPOT ,1,11/17/11 15:17,5.79,,United Kingdom
577078,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,1,11/17/11 15:17,4.96,,United Kingdom
577078,21125,SET 6 FOOTBALL CELEBRATION CANDLES,1,11/17/11 15:17,1.25,,United Kingdom
577078,21154,RED RETROSPOT OVEN GLOVE ,1,11/17/11 15:17,2.46,,United Kingdom
577078,21165,BEWARE OF THE CAT METAL SIGN ,1,11/17/11 15:17,4.13,,United Kingdom
577078,21175,GIN + TONIC DIET METAL SIGN,2,11/17/11 15:17,4.96,,United Kingdom
577078,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,11/17/11 15:17,2.92,,United Kingdom
